INDICATOR_CODE,DIAGNOSIS_GROUP_NUMBER,DIAGNOSIS_GROUP_DESCRIPTION,PROVIDER_CODE,PROVIDER_NAME,SPELLS,OBSERVED,EXPECTED,SHMI_VALUE,SHMI_BANDING,PO_LL,PO_UL,OD_LL,OD_UL
I00699,57,"Acute myocardial infarction ",RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",395,30,30,0.9940,2,0.5423,1.6735,0.6986,1.4314
I00699,57,"Acute myocardial infarction ",RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",305,20,30,0.7999,2,0.5123,1.7409,0.6798,1.4711
I00699,57,"Acute myocardial infarction ",RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",830,55,65,0.8670,2,0.6617,1.4429,0.7708,1.2973
I00699,57,"Acute myocardial infarction ",RJ6,"CROYDON HEALTH SERVICES NHS TRUST",210,20,15,1.1375,2,0.3979,2.0464,0.6053,1.6521
I00699,57,"Acute myocardial infarction ",RN7,"DARTFORD AND GRAVESHAM NHS TRUST",275,20,25,0.7699,2,0.4800,1.8186,0.6592,1.5169
I00699,57,"Acute myocardial infarction ",RP5,"DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST",635,35,50,0.7578,2,0.6153,1.5261,0.7433,1.3453
I00699,57,"Acute myocardial infarction ",RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",280,15,20,0.7939,2,0.4360,1.9349,0.6306,1.5858
I00699,57,"Acute myocardial infarction ",RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",720,60,50,1.1242,2,0.6270,1.5044,0.7503,1.3327
I00699,57,"Acute myocardial infarction ",RJN,"EAST CHESHIRE NHS TRUST",235,15,20,0.6481,3,0.4639,1.8597,0.6488,1.5413
I00699,57,"Acute myocardial infarction ",RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",1395,105,90,1.1778,2,0.7056,1.3705,0.7961,1.2561
I00699,57,"Acute myocardial infarction ",RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",550,60,45,1.3415,2,0.5978,1.5593,0.7328,1.3646
I00699,57,"Acute myocardial infarction ",RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",780,75,70,1.0501,2,0.6699,1.4290,0.7756,1.2893
I00699,57,"Acute myocardial infarction ",RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",525,60,40,1.5051,1,0.5809,1.5927,0.7225,1.3841
I00699,57,"Acute myocardial infarction ",RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",315,30,30,0.9634,2,0.5422,1.6736,0.6986,1.4315
I00699,57,"Acute myocardial infarction ",RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",1155,90,75,1.1416,2,0.6846,1.4044,0.7841,1.2753
I00699,57,"Acute myocardial infarction ",RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",280,15,20,0.7870,2,0.4513,1.8929,0.6407,1.5609
I00699,57,"Acute myocardial infarction ",RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",165,10,10,0.9032,2,0.2953,2.4167,0.5335,1.8745
I00699,57,"Acute myocardial infarction ",RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",785,60,65,0.9505,2,0.6605,1.4449,0.7702,1.2984
I00699,57,"Acute myocardial infarction ",RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",510,30,40,0.7385,2,0.5842,1.5861,0.7245,1.3803
I00699,57,"Acute myocardial infarction ",RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",360,25,20,1.4307,2,0.4277,1.9582,0.6251,1.5996
I00699,57,"Acute myocardial infarction ",RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",620,40,45,0.9153,2,0.6010,1.5533,0.7347,1.3611
I00699,57,"Acute myocardial infarction ",RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",220,15,20,0.8597,2,0.4328,1.9439,0.6285,1.5912
I00699,57,"Acute myocardial infarction ",RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",155,10,15,0.8632,2,0.3503,2.2037,0.5727,1.7462
I00699,57,"Acute myocardial infarction ",RWA,"HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST",1065,100,85,1.2010,2,0.6952,1.3872,0.7902,1.2655
I00699,57,"Acute myocardial infarction ",RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",865,80,60,1.2838,2,0.6537,1.4567,0.7662,1.3052
I00699,57,"Acute myocardial infarction ",R1F,"ISLE OF WIGHT NHS TRUST",225,15,20,0.7865,2,0.4379,1.9294,0.6319,1.5826
I00699,57,"Acute myocardial infarction ",RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",285,30,25,1.1589,2,0.4937,1.7850,0.6680,1.4971
I00699,57,"Acute myocardial infarction ",RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",675,30,50,0.5747,3,0.6261,1.5060,0.7498,1.3337
I00699,57,"Acute myocardial infarction ",RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",920,85,60,1.3990,1,0.6534,1.4573,0.7660,1.3055
I00699,57,"Acute myocardial infarction ",RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",235,15,20,0.6848,2,0.4667,1.8523,0.6507,1.5369
I00699,57,"Acute myocardial infarction ",RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",355,30,25,1.1026,2,0.5102,1.7457,0.6785,1.4739
I00699,57,"Acute myocardial infarction ",RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",2195,140,135,1.0712,2,0.7529,1.2986,0.8223,1.2161
I00699,57,"Acute myocardial infarction ",RJ2,"LEWISHAM AND GREENWICH NHS TRUST",350,25,25,1.0066,2,0.5074,1.7523,0.6767,1.4778
I00699,57,"Acute myocardial infarction ",REM,"LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",600,45,40,1.1290,2,0.5847,1.5851,0.7248,1.3797
I00699,57,"Acute myocardial infarction ",R1K,"LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST",480,30,35,0.8378,2,0.5677,1.6196,0.7144,1.3998
I00699,57,"Acute myocardial infarction ",RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",520,35,45,0.8406,2,0.5933,1.5682,0.7300,1.3698
I00699,57,"Acute myocardial infarction ",RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",290,25,20,1.0801,2,0.4609,1.8674,0.6469,1.5458
I00699,57,"Acute myocardial infarction ",R0A,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",1840,145,110,1.3268,1,0.7285,1.3349,0.8090,1.2362
I00699,57,"Acute myocardial infarction ",RPA,"MEDWAY NHS FOUNDATION TRUST",335,25,25,1.0120,2,0.4829,1.8114,0.6611,1.5127
I00699,57,"Acute myocardial infarction ",RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",325,30,30,1.0138,2,0.5199,1.7234,0.6846,1.4607
I00699,57,"Acute myocardial infarction ",RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",335,20,25,0.8008,2,0.5029,1.7628,0.6739,1.4840
I00699,57,"Acute myocardial infarction ",RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",895,65,65,0.9513,2,0.6651,1.4371,0.7728,1.2939
I00699,57,"Acute myocardial infarction ",RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",275,20,20,1.0429,2,0.4590,1.8725,0.6456,1.5488
I00699,57,"Acute myocardial infarction ",RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1385,125,100,1.2577,1,0.7164,1.3536,0.8022,1.2466
I00699,57,"Acute myocardial infarction ",RVJ,"NORTH BRISTOL NHS TRUST",405,35,35,1.0078,2,0.5614,1.6327,0.7105,1.4075
I00699,57,"Acute myocardial infarction ",RNN,"NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST",620,40,45,0.8829,2,0.6029,1.5497,0.7358,1.3590
I00699,57,"Acute myocardial infarction ",RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",390,20,25,0.8065,2,0.4919,1.7894,0.6668,1.4997
I00699,57,"Acute myocardial infarction ",RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",420,40,35,1.1356,2,0.5494,1.6580,0.7031,1.4223
I00699,57,"Acute myocardial infarction ",RGN,"NORTH WEST ANGLIA NHS FOUNDATION TRUST",535,50,45,1.1497,2,0.6026,1.5502,0.7357,1.3593
I00699,57,"Acute myocardial infarction ",RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",310,20,25,0.9393,2,0.4804,1.8176,0.6595,1.5164
I00699,57,"Acute myocardial infarction ",RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",270,25,25,1.0709,2,0.4797,1.8193,0.6590,1.5173
I00699,57,"Acute myocardial infarction ",RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",490,50,40,1.2870,2,0.5833,1.5880,0.7239,1.3814
I00699,57,"Acute myocardial infarction ",RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",690,40,60,0.7137,3,0.6450,1.4720,0.7610,1.3140
I00699,57,"Acute myocardial infarction ",RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",1155,80,75,1.0937,2,0.6772,1.4167,0.7799,1.2823
I00699,57,"Acute myocardial infarction ",RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1130,75,75,1.0190,2,0.6781,1.4152,0.7804,1.2814
I00699,57,"Acute myocardial infarction ",RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",930,85,75,1.1680,2,0.6781,1.4151,0.7804,1.2814
I00699,57,"Acute myocardial infarction ",RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",230,15,25,0.7124,2,0.4842,1.8083,0.6619,1.5108
I00699,57,"Acute myocardial infarction ",RHU,"PORTSMOUTH HOSPITALS NHS TRUST",1190,100,85,1.1700,2,0.6988,1.3815,0.7922,1.2623
I00699,57,"Acute myocardial infarction ",RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",425,30,25,1.2026,2,0.5058,1.7560,0.6757,1.4800
I00699,57,"Acute myocardial infarction ",REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",825,60,70,0.8230,2,0.6743,1.4215,0.7782,1.2850
I00699,57,"Acute myocardial infarction ",RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",980,50,70,0.7403,3,0.6686,1.4312,0.7748,1.2906
I00699,57,"Acute myocardial infarction ",RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",905,70,60,1.1629,2,0.6440,1.4738,0.7604,1.3150
I00699,57,"Acute myocardial infarction ",RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",190,*,20,*,*,*,*,*,*
I00699,57,"Acute myocardial infarction ",RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",425,35,35,1.0316,2,0.5621,1.6312,0.7109,1.4066
I00699,57,"Acute myocardial infarction ",RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",335,20,25,0.6742,3,0.5065,1.7544,0.6761,1.4790
I00699,57,"Acute myocardial infarction ",RNZ,"SALISBURY NHS FOUNDATION TRUST",275,20,25,0.8046,2,0.4821,1.8135,0.6605,1.5139
I00699,57,"Acute myocardial infarction ",RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",625,45,40,1.1449,2,0.5823,1.5900,0.7233,1.3825
I00699,57,"Acute myocardial infarction ",RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",1300,105,80,1.3668,1,0.6868,1.4009,0.7854,1.2733
I00699,57,"Acute myocardial infarction ",RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",285,15,20,0.6964,2,0.4633,1.8612,0.6484,1.5422
I00699,57,"Acute myocardial infarction ",RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",590,25,40,0.6653,3,0.5840,1.5865,0.7244,1.3805
I00699,57,"Acute myocardial infarction ",RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",1855,50,90,0.5645,3,0.7061,1.3697,0.7964,1.2557
I00699,57,"Acute myocardial infarction ",R0B,"SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",580,50,40,1.2299,2,0.5808,1.5930,0.7224,1.3842
I00699,57,"Acute myocardial infarction ",RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",160,15,15,0.9485,2,0.3664,2.1480,0.5838,1.7128
I00699,57,"Acute myocardial infarction ",RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",375,40,30,1.2795,2,0.5414,1.6753,0.6981,1.4325
I00699,57,"Acute myocardial infarction ",RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",225,15,20,0.8034,2,0.4470,1.9045,0.6378,1.5678
I00699,57,"Acute myocardial infarction ",RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1315,100,85,1.2101,2,0.6955,1.3866,0.7904,1.2652
I00699,57,"Acute myocardial infarction ",RBN,"ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST",510,30,35,0.7752,2,0.5634,1.6286,0.7117,1.4051
I00699,57,"Acute myocardial infarction ",RWJ,"STOCKPORT NHS FOUNDATION TRUST",520,40,45,0.8845,2,0.6026,1.5503,0.7356,1.3594
I00699,57,"Acute myocardial infarction ",RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",260,30,20,1.4436,2,0.4559,1.8807,0.6436,1.5537
I00699,57,"Acute myocardial infarction ",RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",495,50,35,1.3643,2,0.5660,1.6231,0.7133,1.4019
I00699,57,"Acute myocardial infarction ",RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",680,35,50,0.7679,2,0.6131,1.5302,0.7420,1.3477
I00699,57,"Acute myocardial infarction ",RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",345,25,25,0.8448,2,0.5103,1.7455,0.6785,1.4738
I00699,57,"Acute myocardial infarction ",RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",235,15,20,0.7016,2,0.4618,1.8652,0.6474,1.5445
I00699,57,"Acute myocardial infarction ",RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",1855,90,125,0.7363,3,0.7462,1.3085,0.8186,1.2216
I00699,57,"Acute myocardial infarction ",RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",335,35,30,1.0894,2,0.5419,1.6743,0.6984,1.4319
I00699,57,"Acute myocardial infarction ",RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",390,45,35,1.2778,2,0.5505,1.6557,0.7037,1.4210
I00699,57,"Acute myocardial infarction ",RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",460,45,35,1.3375,2,0.5463,1.6648,0.7011,1.4263
I00699,57,"Acute myocardial infarction ",RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",940,65,70,0.8883,2,0.6728,1.4241,0.7773,1.2865
I00699,57,"Acute myocardial infarction ",RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",1465,100,80,1.2305,2,0.6905,1.3948,0.7875,1.2698
I00699,57,"Acute myocardial infarction ",RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",530,25,35,0.7474,2,0.5634,1.6285,0.7117,1.4050
I00699,57,"Acute myocardial infarction ",RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",970,55,65,0.8400,2,0.6584,1.4486,0.7689,1.3006
I00699,57,"Acute myocardial infarction ",RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",115,*,10,*,*,*,*,*,*
I00699,57,"Acute myocardial infarction ",RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",935,55,75,0.7027,3,0.6842,1.4052,0.7839,1.2757
I00699,57,"Acute myocardial infarction ",RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",2070,155,130,1.1619,2,0.7522,1.2997,0.8219,1.2167
I00699,57,"Acute myocardial infarction ",RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",1200,95,80,1.1635,2,0.6896,1.3962,0.7870,1.2706
I00699,57,"Acute myocardial infarction ",RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",855,65,50,1.2408,2,0.6242,1.5095,0.7487,1.3357
I00699,57,"Acute myocardial infarction ",RTG,"UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST",1270,90,100,0.9406,2,0.7164,1.3536,0.8022,1.2466
I00699,57,"Acute myocardial infarction ",RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",1260,80,85,0.9437,2,0.6976,1.3832,0.7916,1.2633
I00699,57,"Acute myocardial infarction ",RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",545,45,50,0.9060,2,0.6181,1.5209,0.7450,1.3423
I00699,57,"Acute myocardial infarction ",RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",1570,95,100,0.9506,2,0.7178,1.3514,0.8030,1.2454
I00699,57,"Acute myocardial infarction ",RK9,"UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST",825,70,70,1.0482,2,0.6682,1.4319,0.7746,1.2910
I00699,57,"Acute myocardial infarction ",RBK,"WALSALL HEALTHCARE NHS TRUST",310,20,20,0.8900,2,0.4615,1.8661,0.6472,1.5450
I00699,57,"Acute myocardial infarction ",RWW,"WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST",385,25,30,0.8098,2,0.5267,1.7080,0.6889,1.4517
I00699,57,"Acute myocardial infarction ",RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",345,35,30,1.1261,2,0.5302,1.7000,0.6911,1.4470
I00699,57,"Acute myocardial infarction ",RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",335,25,30,0.8890,2,0.5313,1.6975,0.6918,1.4456
I00699,57,"Acute myocardial infarction ",RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",590,45,60,0.7733,2,0.6433,1.4751,0.7600,1.3158
I00699,57,"Acute myocardial infarction ",RA3,"WESTON AREA HEALTH NHS TRUST",205,15,20,0.9131,2,0.4329,1.9436,0.6285,1.5910
I00699,57,"Acute myocardial infarction ",RKE,"WHITTINGTON HEALTH NHS TRUST",95,*,10,*,*,*,*,*,*
I00699,57,"Acute myocardial infarction ",RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",295,35,25,1.3594,2,0.4993,1.7714,0.6716,1.4890
I00699,57,"Acute myocardial infarction ",RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",915,50,60,0.8510,2,0.6478,1.4671,0.7627,1.3112
I00699,57,"Acute myocardial infarction ",RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",370,45,25,1.6387,1,0.5120,1.7416,0.6796,1.4715
I00699,57,"Acute myocardial infarction ",RLQ,"WYE VALLEY NHS TRUST",315,15,25,0.5562,3,0.4800,1.8187,0.6592,1.5170
I00699,57,"Acute myocardial infarction ",RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",210,20,20,1.0391,2,0.4290,1.9544,0.6260,1.5974
I00699,57,"Acute myocardial infarction ",RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",830,75,75,0.9655,2,0.6819,1.4089,0.7826,1.2779
I00699,58,"Coronary atherosclerosis and other heart disease",RCF,"AIREDALE NHS FOUNDATION TRUST",335,*,*,,,,,,
I00699,58,"Coronary atherosclerosis and other heart disease",RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",290,*,*,,,,,,
I00699,58,"Coronary atherosclerosis and other heart disease",RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",520,15,*,,,,,,
I00699,58,"Coronary atherosclerosis and other heart disease",RFF,"BARNSLEY HOSPITAL NHS FOUNDATION TRUST",505,10,10,,,,,,
I00699,58,"Coronary atherosclerosis and other heart disease",R1H,"BARTS HEALTH NHS TRUST",3610,60,40,,,,,,
I00699,58,"Coronary atherosclerosis and other heart disease",RDD,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",2155,15,25,,,,,,
I00699,58,"Coronary atherosclerosis and other heart disease",RC1,"BEDFORD HOSPITAL NHS TRUST",310,*,*,,,,,,
I00699,58,"Coronary atherosclerosis and other heart disease",RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",1585,25,15,,,,,,
I00699,58,"Coronary atherosclerosis and other heart disease",RMC,"BOLTON NHS FOUNDATION TRUST",470,*,*,,,,,,
I00699,58,"Coronary atherosclerosis and other heart disease",RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",640,10,10,,,,,,
I00699,58,"Coronary atherosclerosis and other heart disease",RXH,"BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST",790,15,10,,,,,,
I00699,58,"Coronary atherosclerosis and other heart disease",RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",195,*,*,,,,,,
I00699,58,"Coronary atherosclerosis and other heart disease",RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",775,10,10,,,,,,
I00699,58,"Coronary atherosclerosis and other heart disease",RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",345,*,*,,,,,,
I00699,58,"Coronary atherosclerosis and other heart disease",RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",480,*,*,,,,,,
I00699,58,"Coronary atherosclerosis and other heart disease",RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",410,*,*,,,,,,
I00699,58,"Coronary atherosclerosis and other heart disease",RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",310,*,*,,,,,,
I00699,58,"Coronary atherosclerosis and other heart disease",RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",480,10,10,,,,,,
I00699,58,"Coronary atherosclerosis and other heart disease",RJ6,"CROYDON HEALTH SERVICES NHS TRUST",435,*,*,,,,,,
I00699,58,"Coronary atherosclerosis and other heart disease",RN7,"DARTFORD AND GRAVESHAM NHS TRUST",290,*,*,,,,,,
I00699,58,"Coronary atherosclerosis and other heart disease",RP5,"DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST",515,*,10,,,,,,
I00699,58,"Coronary atherosclerosis and other heart disease",RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",245,*,*,,,,,,
I00699,58,"Coronary atherosclerosis and other heart disease",RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",465,15,*,,,,,,
I00699,58,"Coronary atherosclerosis and other heart disease",RJN,"EAST CHESHIRE NHS TRUST",135,*,*,,,,,,
I00699,58,"Coronary atherosclerosis and other heart disease",RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",610,15,10,,,,,,
I00699,58,"Coronary atherosclerosis and other heart disease",RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",975,10,15,,,,,,
I00699,58,"Coronary atherosclerosis and other heart disease",RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",1100,10,15,,,,,,
I00699,58,"Coronary atherosclerosis and other heart disease",RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",600,10,10,,,,,,
I00699,58,"Coronary atherosclerosis and other heart disease",RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",405,*,*,,,,,,
I00699,58,"Coronary atherosclerosis and other heart disease",RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",1425,10,15,,,,,,
I00699,58,"Coronary atherosclerosis and other heart disease",RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",335,*,*,,,,,,
I00699,58,"Coronary atherosclerosis and other heart disease",RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",180,*,*,,,,,,
I00699,58,"Coronary atherosclerosis and other heart disease",RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",895,10,15,,,,,,
I00699,58,"Coronary atherosclerosis and other heart disease",RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",535,10,*,,,,,,
I00699,58,"Coronary atherosclerosis and other heart disease",RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",1485,20,15,,,,,,
I00699,58,"Coronary atherosclerosis and other heart disease",RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",415,10,*,,,,,,
I00699,58,"Coronary atherosclerosis and other heart disease",RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",225,*,*,,,,,,
I00699,58,"Coronary atherosclerosis and other heart disease",RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",195,*,*,,,,,,
I00699,58,"Coronary atherosclerosis and other heart disease",RWA,"HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST",1760,30,20,,,,,,
I00699,58,"Coronary atherosclerosis and other heart disease",RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",1205,15,10,,,,,,
I00699,58,"Coronary atherosclerosis and other heart disease",R1F,"ISLE OF WIGHT NHS TRUST",120,*,*,,,,,,
I00699,58,"Coronary atherosclerosis and other heart disease",RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",260,*,*,,,,,,
I00699,58,"Coronary atherosclerosis and other heart disease",RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",585,*,*,,,,,,
I00699,58,"Coronary atherosclerosis and other heart disease",RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",1410,25,15,,,,,,
I00699,58,"Coronary atherosclerosis and other heart disease",RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",240,0,*,,,,,,
I00699,58,"Coronary atherosclerosis and other heart disease",RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",685,15,10,,,,,,
I00699,58,"Coronary atherosclerosis and other heart disease",RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",1410,15,15,,,,,,
I00699,58,"Coronary atherosclerosis and other heart disease",RJ2,"LEWISHAM AND GREENWICH NHS TRUST",635,10,10,,,,,,
I00699,58,"Coronary atherosclerosis and other heart disease",REM,"LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1130,10,15,,,,,,
I00699,58,"Coronary atherosclerosis and other heart disease",R1K,"LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST",1355,25,20,,,,,,
I00699,58,"Coronary atherosclerosis and other heart disease",RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",480,*,*,,,,,,
